Device Type, Vector Size, Compute Time (s), Data Transfer Time (s), Total Time (s), Compute Throughput (Flops), Total Throughput (Flops), Number of GPU Blocks, Number of Threads per Block, Completion Status
NVS 5400M, 2000000, 0.00902723, 0.00251622, 0.0115435, 2.21552e+008, 1.73258e+008, 255, 8, Complete
NVS 5400M, 2000000, 0.0178691, 0.00267757, 0.0205466, 1.11925e+008, 9.73396e+007, 255, 4, Complete
NVS 5400M, 2000000, 0.0019711, 0.00270086, 0.00467197, 1.01466e+009, 4.28085e+008, 127, 1024, Complete
NVS 5400M, 2000000, 0.00108106, 0.00271014, 0.0037912, 1.85004e+009, 5.27537e+008, 127, 512, Complete
NVS 5400M, 2000000, 0.000784192, 0.00273946, 0.00352365, 2.5504e+009, 5.67594e+008, 127, 256, Complete
NVS 5400M, 2000000, 0.000721024, 0.00284691, 0.00356794, 2.77383e+009, 5.60548e+008, 127, 128, Complete
NVS 5400M, 2000000, 0.00120611, 0.00262826, 0.00383437, 1.65822e+009, 5.21598e+008, 127, 64, Complete
NVS 5400M, 2000000, 0.00230646, 0.0027879, 0.00509437, 8.67128e+008, 3.9259e+008, 127, 32, Complete
NVS 5400M, 2000000, 0.00455046, 0.00268928, 0.00723974, 4.39516e+008, 2.76253e+008, 127, 16, Complete
NVS 5400M, 2000000, 0.00902701, 0.00277485, 0.0118019, 2.21557e+008, 1.69465e+008, 127, 8, Complete
NVS 5400M, 2000000, 0.0179071, 0.00269296, 0.0206, 1.11688e+008, 9.70872e+007, 127, 4, Complete
NVS 5400M, 2000000, 0.00129203, 0.00266272, 0.00395475, 1.54795e+009, 5.05721e+008, 63, 1024, Complete
NVS 5400M, 2000000, 0.00080768, 0.00227709, 0.00308477, 2.47623e+009, 6.48347e+008, 63, 512, Complete
NVS 5400M, 2000000, 0.000685088, 0.00271565, 0.00340074, 2.91933e+009, 5.88108e+008, 63, 256, Complete
NVS 5400M, 2000000, 0.000671456, 0.00270538, 0.00337683, 2.9786e+009, 5.92271e+008, 63, 128, Complete
NVS 5400M, 2000000, 0.00117859, 0.00275184, 0.00393043, 1.69694e+009, 5.0885e+008, 63, 64, Complete
NVS 5400M, 2000000, 0.00229869, 0.00276797, 0.00506666, 8.70062e+008, 3.94738e+008, 63, 32, Complete
NVS 5400M, 2000000, 0.00455843, 0.00265117, 0.0072096, 4.38747e+008, 2.77408e+008, 63, 16, Complete
NVS 5400M, 2000000, 0.00908035, 0.00282538, 0.0119057, 2.20256e+008, 1.67986e+008, 63, 8, Complete
NVS 5400M, 2000000, 0.0180316, 0.0027655, 0.0207971, 1.10916e+008, 9.61672e+007, 63, 4, Complete
NVS 5400M, 2000000, 0.000958912, 0.00249216, 0.00345107, 2.0857e+009, 5.7953e+008, 31, 1024, Complete
NVS 5400M, 2000000, 0.000700352, 0.00270912, 0.00340947, 2.85571e+009, 5.86601e+008, 31, 512, Complete
NVS 5400M, 2000000, 0.000619904, 0.00270848, 0.00332838, 3.22631e+009, 6.00892e+008, 31, 256, Complete
NVS 5400M, 2000000, 0.000653088, 0.00270883, 0.00336192, 3.06237e+009, 5.94898e+008, 31, 128, Complete
NVS 5400M, 2000000, 0.0011807, 0.00277194, 0.00395264, 1.6939e+009, 5.05991e+008, 31, 64, Complete
NVS 5400M, 2000000, 0.00231501, 0.00262656, 0.00494157, 8.63928e+008, 4.0473e+008, 31, 32, Complete
NVS 5400M, 2000000, 0.00461792, 0.00227654, 0.00689446, 4.33095e+008, 2.90088e+008, 31, 16, Complete
NVS 5400M, 2000000, 0.00922851, 0.00265648, 0.011885, 2.1672e+008, 1.68279e+008, 31, 8, Complete
NVS 5400M, 2000000, 0.0183046, 0.00249914, 0.0208037, 1.09262e+008, 9.61365e+007, 31, 4, Complete
NVS 5400M, 2000000, 0.000803616, 0.00245235, 0.00325597, 2.48875e+009, 6.14257e+008, 15, 1024, Complete
NVS 5400M, 2000000, 0.000637632, 0.00249878, 0.00313642, 3.13661e+009, 6.37671e+008, 15, 512, Complete
NVS 5400M, 2000000, 0.000736448, 0.00247402, 0.00321046, 2.71574e+009, 6.22963e+008, 15, 256, Complete
NVS 5400M, 2000000, 0.00065616, 0.00250819, 0.00316435, 3.04804e+009, 6.32041e+008, 15, 128, Complete
NVS 5400M, 2000000, 0.00120624, 0.00242541, 0.00363165, 1.65804e+009, 5.50714e+008, 15, 64, Complete
NVS 5400M, 2000000, 0.00238333, 0.00252666, 0.00490998, 8.39163e+008, 4.07333e+008, 15, 32, Complete
NVS 5400M, 2000000, 0.00452598, 0.00251827, 0.00704426, 4.41893e+008, 2.83919e+008, 15, 16, Complete
NVS 5400M, 2000000, 0.0088809, 0.00244314, 0.011324, 2.25203e+008, 1.76616e+008, 15, 8, Complete
NVS 5400M, 2000000, 0.017743, 0.00261869, 0.0203617, 1.1272e+008, 9.82235e+007, 15, 4, Complete
NVS 5400M, 2000000, 0.000762208, 0.00241968, 0.00318189, 2.62396e+009, 6.28558e+008, 7, 1024, Complete
NVS 5400M, 2000000, 0.000784448, 0.00247469, 0.00325914, 2.54956e+009, 6.1366e+008, 7, 512, Complete
NVS 5400M, 2000000, 0.000702336, 0.00239168, 0.00309402, 2.84764e+009, 6.46409e+008, 7, 256, Complete
NVS 5400M, 2000000, 0.00128928, 0.0027657, 0.00405498, 1.55125e+009, 4.93221e+008, 7, 128, Complete
NVS 5400M, 2000000, 0.00254874, 0.0026568, 0.00520554, 7.84703e+008, 3.84206e+008, 7, 64, Complete
NVS 5400M, 2000000, 0.00508794, 0.00226186, 0.00734979, 3.93087e+008, 2.72117e+008, 7, 32, Complete
NVS 5400M, 2000000, 0.00907264, 0.00264854, 0.0117212, 2.20443e+008, 1.70631e+008, 7, 16, Complete
NVS 5400M, 2000000, 0.0177152, 0.00247014, 0.0201854, 1.12897e+008, 9.90816e+007, 7, 8, Complete
NVS 5400M, 2000000, 0.035271, 0.00264816, 0.0379192, 5.67038e+007, 5.27438e+007, 7, 4, Complete
NVS 5400M, 2000000, 0.0008264, 0.00251654, 0.00334294, 2.42014e+009, 5.98275e+008, 3, 1024, Complete
NVS 5400M, 2000000, 0.000803168, 0.00245648, 0.00325965, 2.49014e+009, 6.13563e+008, 3, 512, Complete
NVS 5400M, 2000000, 0.00149651, 0.00246915, 0.00396566, 1.33644e+009, 5.04329e+008, 3, 256, Complete
NVS 5400M, 2000000, 0.00296986, 0.00246451, 0.00543437, 6.73433e+008, 3.68028e+008, 3, 128, Complete
NVS 5400M, 2000000, 0.00595578, 0.00245389, 0.00840966, 3.35808e+008, 2.37822e+008, 3, 64, Complete
NVS 5400M, 2000000, 0.0118829, 0.00224835, 0.0141313, 1.68309e+008, 1.4153e+008, 3, 32, Complete
NVS 5400M, 2000000, 0.0188817, 0.00245721, 0.0213389, 1.05923e+008, 9.37255e+007, 3, 16, Complete
NVS 5400M, 2000000, 0.0356131, 0.00226227, 0.0378754, 5.61591e+007, 5.28048e+007, 3, 8, Complete
NVS 5400M, 2000000, 0.0516773, 0.00242742, 0.0541048, 3.87017e+007, 3.69653e+007, 3, 4, Complete
NVS 5400M, 2000000, 0.00117738, 0.00254874, 0.00372611, 1.69869e+009, 5.36752e+008, 1, 1024, Complete
NVS 5400M, 2000000, 0.00223626, 0.00268688, 0.00492314, 8.94352e+008, 4.06245e+008, 1, 512, Complete
NVS 5400M, 2000000, 0.00446294, 0.00263846, 0.00710141, 4.48135e+008, 2.81634e+008, 1, 256, Complete
NVS 5400M, 2000000, 0.0088879, 0.00260387, 0.0114918, 2.25025e+008, 1.74037e+008, 1, 128, Complete
NVS 5400M, 2000000, 0.0177925, 0.00263456, 0.0204271, 1.12407e+008, 9.79091e+007, 1, 64, Complete
NVS 5400M, 2000000, 0.0353871, 0.00238599, 0.0377731, 5.65178e+007, 5.29478e+007, 1, 32, Complete
NVS 5400M, 2000000, 0.0509683, 0.00252339, 0.0534917, 3.92401e+007, 3.7389e+007, 1, 16, Complete
NVS 5400M, 2000000, 0.0822071, 0.00236659, 0.0845737, 2.43288e+007, 2.3648e+007, 1, 8, Complete
NVS 5400M, 2000000, 0.144352, 0.00250646, 0.146859, 1.3855e+007, 1.36185e+007, 1, 4, Complete
Windows with i5, 2000000, 0.006, 0, 0.006, 3.33333e+008, 3.33333e+008, 1, 1, Complete
NVS 5400M, 2200000, 1.38802, 0.00275922, 1.39078, 1.585e+006, 1.58185e+006, 65535, 1024, Complete
NVS 5400M, 2200000, 0.56568, 0.00306207, 0.568742, 3.88913e+006, 3.86819e+006, 65535, 512, Complete
NVS 5400M, 2200000, 0.263413, 0.00352883, 0.266942, 8.35191e+006, 8.2415e+006, 65535, 256, Complete
NVS 5400M, 2200000, 0.125102, 0.00294518, 0.128047, 1.75856e+007, 1.71811e+007, 65535, 128, Complete
NVS 5400M, 2200000, 0.064946, 0.00286061, 0.0678066, 3.38743e+007, 3.24452e+007, 65535, 64, Complete
NVS 5400M, 2200000, 0.0547969, 0.00279613, 0.0575931, 4.01482e+007, 3.81991e+007, 65535, 32, Complete
NVS 5400M, 2200000, 0.0483628, 0.00282425, 0.051187, 4.54895e+007, 4.29796e+007, 65535, 16, Complete
NVS 5400M, 2200000, 0.0434391, 0.00281091, 0.04625, 5.06456e+007, 4.75676e+007, 65535, 8, Complete
NVS 5400M, 2200000, 0.0415341, 0.00281885, 0.0443529, 5.29685e+007, 4.96021e+007, 65535, 4, Complete
NVS 5400M, 2200000, 0.689566, 0.00277269, 0.692339, 3.19041e+006, 3.17764e+006, 32767, 1024, Complete
NVS 5400M, 2200000, 0.280447, 0.00285536, 0.283302, 7.84463e+006, 7.76557e+006, 32767, 512, Complete
NVS 5400M, 2200000, 0.13103, 0.0027723, 0.133802, 1.67901e+007, 1.64422e+007, 32767, 256, Complete
NVS 5400M, 2200000, 0.062347, 0.00259876, 0.0649458, 3.52864e+007, 3.38744e+007, 32767, 128, Complete
NVS 5400M, 2200000, 0.0327947, 0.0024673, 0.035262, 6.7084e+007, 6.23901e+007, 32767, 64, Complete
NVS 5400M, 2200000, 0.0284078, 0.00284345, 0.0312513, 7.74435e+007, 7.03972e+007, 32767, 32, Complete
NVS 5400M, 2200000, 0.0259589, 0.00284646, 0.0288053, 8.47494e+007, 7.63747e+007, 32767, 16, Complete
NVS 5400M, 2200000, 0.0248509, 0.002828, 0.0276789, 8.85278e+007, 7.94828e+007, 32767, 8, Complete
NVS 5400M, 2200000, 0.025527, 0.00286515, 0.0283922, 8.61831e+007, 7.74861e+007, 32767, 4, Complete
NVS 5400M, 2200000, 0.339571, 0.00280884, 0.34238, 6.47876e+006, 6.42561e+006, 16383, 1024, Complete
NVS 5400M, 2200000, 0.138323, 0.00277045, 0.141094, 1.59048e+007, 1.55925e+007, 16383, 512, Complete
NVS 5400M, 2200000, 0.0647773, 0.00248671, 0.0672641, 3.39625e+007, 3.27069e+007, 16383, 256, Complete
NVS 5400M, 2200000, 0.0309709, 0.00258409, 0.033555, 7.10343e+007, 6.55639e+007, 16383, 128, Complete
NVS 5400M, 2200000, 0.0167315, 0.00244941, 0.0191809, 1.31488e+008, 1.14697e+008, 16383, 64, Complete
NVS 5400M, 2200000, 0.0152281, 0.00294211, 0.0181702, 1.4447e+008, 1.21077e+008, 16383, 32, Complete
NVS 5400M, 2200000, 0.0147528, 0.00242845, 0.0171813, 1.49124e+008, 1.28046e+008, 16383, 16, Complete
NVS 5400M, 2200000, 0.015593, 0.00244474, 0.0180377, 1.41089e+008, 1.21967e+008, 16383, 8, Complete
NVS 5400M, 2200000, 0.0182001, 0.00258176, 0.0207818, 1.20879e+008, 1.05862e+008, 16383, 4, Complete
NVS 5400M, 2200000, 0.164672, 0.00255859, 0.167231, 1.33599e+007, 1.31555e+007, 8191, 1024, Complete
NVS 5400M, 2200000, 0.0672076, 0.00257751, 0.0697851, 3.27344e+007, 3.15254e+007, 8191, 512, Complete
NVS 5400M, 2200000, 0.0316458, 0.00257619, 0.034222, 6.95196e+007, 6.42862e+007, 8191, 256, Complete
NVS 5400M, 2200000, 0.0152873, 0.00255878, 0.017846, 1.43911e+008, 1.23277e+008, 8191, 128, Complete
NVS 5400M, 2200000, 0.00871277, 0.00249075, 0.0112035, 2.52503e+008, 1.96367e+008, 8191, 64, Complete
NVS 5400M, 2200000, 0.00863846, 0.00258403, 0.0112225, 2.54675e+008, 1.96035e+008, 8191, 32, Complete
NVS 5400M, 2200000, 0.00921917, 0.00254368, 0.0117628, 2.38633e+008, 1.8703e+008, 8191, 16, Complete
NVS 5400M, 2200000, 0.0108393, 0.00267686, 0.0135162, 2.02965e+008, 1.62768e+008, 8191, 8, Complete
NVS 5400M, 2200000, 0.0151925, 0.00236704, 0.0175595, 1.44808e+008, 1.25288e+008, 8191, 4, Complete
NVS 5400M, 2200000, 0.0771584, 0.00252749, 0.0796859, 2.85128e+007, 2.76084e+007, 4095, 1024, Complete
NVS 5400M, 2200000, 0.0316875, 0.00247408, 0.0341616, 6.9428e+007, 6.43999e+007, 4095, 512, Complete
NVS 5400M, 2200000, 0.0150864, 0.00272554, 0.0178119, 1.45827e+008, 1.23513e+008, 4095, 256, Complete
NVS 5400M, 2200000, 0.00743997, 0.00272224, 0.0101622, 2.957e+008, 2.16488e+008, 4095, 128, Complete
NVS 5400M, 2200000, 0.00471696, 0.0027304, 0.00744736, 4.66402e+008, 2.95407e+008, 4095, 64, Complete
NVS 5400M, 2200000, 0.00538122, 0.00235987, 0.00774109, 4.0883e+008, 2.84198e+008, 4095, 32, Complete
NVS 5400M, 2200000, 0.00640736, 0.0025304, 0.00893776, 3.43355e+008, 2.46147e+008, 4095, 16, Complete
NVS 5400M, 2200000, 0.00889766, 0.00255786, 0.0114555, 2.47256e+008, 1.92047e+008, 4095, 8, Complete
NVS 5400M, 2200000, 0.0140951, 0.00237683, 0.0164719, 1.56083e+008, 1.33561e+008, 4095, 4, Complete
NVS 5400M, 2200000, 0.0334645, 0.00245229, 0.0359168, 6.57413e+007, 6.12527e+007, 2047, 1024, Complete
NVS 5400M, 2200000, 0.0138857, 0.00268291, 0.0165686, 1.58436e+008, 1.32781e+008, 2047, 512, Complete
NVS 5400M, 2200000, 0.00679706, 0.00236451, 0.00916157, 3.2367e+008, 2.40134e+008, 2047, 256, Complete
NVS 5400M, 2200000, 0.00352032, 0.00253549, 0.00605581, 6.24943e+008, 3.63288e+008, 2047, 128, Complete
NVS 5400M, 2200000, 0.00274531, 0.00255936, 0.00530467, 8.01366e+008, 4.14729e+008, 2047, 64, Complete
NVS 5400M, 2200000, 0.00375363, 0.00237248, 0.00612611, 5.86099e+008, 3.59118e+008, 2047, 32, Complete
NVS 5400M, 2200000, 0.00503379, 0.0025367, 0.0075705, 4.37046e+008, 2.90602e+008, 2047, 16, Complete
NVS 5400M, 2200000, 0.00765021, 0.00237955, 0.0100298, 2.87574e+008, 2.19347e+008, 2047, 8, Complete
NVS 5400M, 2200000, 0.0133652, 0.00256342, 0.0159286, 1.64606e+008, 1.38116e+008, 2047, 4, Complete
NVS 5400M, 2200000, 0.0116108, 0.00248931, 0.0141001, 1.89478e+008, 1.56027e+008, 1023, 1024, Complete
NVS 5400M, 2200000, 0.00502262, 0.00237702, 0.00739965, 4.38018e+008, 2.97311e+008, 1023, 512, Complete
NVS 5400M, 2200000, 0.00265005, 0.0023601, 0.00501014, 8.30174e+008, 4.39109e+008, 1023, 256, Complete
NVS 5400M, 2200000, 0.00156838, 0.002668, 0.00423638, 1.40272e+009, 5.19311e+008, 1023, 128, Complete
NVS 5400M, 2200000, 0.00175952, 0.00257795, 0.00433747, 1.25034e+009, 5.07208e+008, 1023, 64, Complete
NVS 5400M, 2200000, 0.00293229, 0.00260806, 0.00554035, 7.50267e+008, 3.97087e+008, 1023, 32, Complete
NVS 5400M, 2200000, 0.00509696, 0.00255933, 0.00765629, 4.3163e+008, 2.87346e+008, 1023, 16, Complete
NVS 5400M, 2200000, 0.00987786, 0.00258832, 0.0124662, 2.2272e+008, 1.76478e+008, 1023, 8, Complete
NVS 5400M, 2200000, 0.0197644, 0.00255872, 0.0223231, 1.11311e+008, 9.85526e+007, 1023, 4, Complete
NVS 5400M, 2200000, 0.00612909, 0.00259958, 0.00872867, 3.58944e+008, 2.52043e+008, 511, 1024, Complete
NVS 5400M, 2200000, 0.00279603, 0.00258138, 0.00537741, 7.86829e+008, 4.09119e+008, 511, 512, Complete
NVS 5400M, 2200000, 0.00160371, 0.00256963, 0.00417334, 1.37182e+009, 5.27155e+008, 511, 256, Complete
NVS 5400M, 2200000, 0.00109203, 0.00257043, 0.00366246, 2.01459e+009, 6.00688e+008, 511, 128, Complete
NVS 5400M, 2200000, 0.00150992, 0.00258365, 0.00409357, 1.45703e+009, 5.37428e+008, 511, 64, Complete
NVS 5400M, 2200000, 0.00269962, 0.00260026, 0.00529987, 8.14931e+008, 4.15104e+008, 511, 32, Complete
NVS 5400M, 2200000, 0.00512275, 0.00236339, 0.00748614, 4.29457e+008, 2.93876e+008, 511, 16, Complete
NVS 5400M, 2200000, 0.00999229, 0.00237382, 0.0123661, 2.2017e+008, 1.77906e+008, 511, 8, Complete
NVS 5400M, 2200000, 0.0196783, 0.00263005, 0.0223084, 1.11798e+008, 9.86178e+007, 511, 4, Complete
NVS 5400M, 2200000, 0.00339856, 0.00257523, 0.00597379, 6.47333e+008, 3.68275e+008, 255, 1024, Complete
NVS 5400M, 2200000, 0.00168256, 0.00260525, 0.00428781, 1.30753e+009, 5.13083e+008, 255, 512, Complete
NVS 5400M, 2200000, 0.00109184, 0.00261597, 0.00370781, 2.01495e+009, 5.93342e+008, 255, 256, Complete
NVS 5400M, 2200000, 0.000886944, 0.00279059, 0.00367754, 2.48043e+009, 5.98227e+008, 255, 128, Complete
NVS 5400M, 2200000, 0.00137744, 0.00245498, 0.00383242, 1.59717e+009, 5.7405e+008, 255, 64, Complete
NVS 5400M, 2200000, 0.00257661, 0.00256323, 0.00513984, 8.53836e+008, 4.28029e+008, 255, 32, Complete
NVS 5400M, 2200000, 0.00503149, 0.00264298, 0.00767446, 4.37246e+008, 2.86665e+008, 255, 16, Complete
NVS 5400M, 2200000, 0.00993376, 0.00256941, 0.0125032, 2.21467e+008, 1.75955e+008, 255, 8, Complete
NVS 5400M, 2200000, 0.0196478, 0.00255495, 0.0222027, 1.11972e+008, 9.9087e+007, 255, 4, Complete
NVS 5400M, 2200000, 0.00202634, 0.0023736, 0.00439994, 1.0857e+009, 5.00007e+008, 127, 1024, Complete
NVS 5400M, 2200000, 0.00113181, 0.00236042, 0.00349222, 1.94379e+009, 6.29971e+008, 127, 512, Complete
NVS 5400M, 2200000, 0.000834496, 0.00268698, 0.00352147, 2.63632e+009, 6.24739e+008, 127, 256, Complete
NVS 5400M, 2200000, 0.000782464, 0.0025687, 0.00335117, 2.81163e+009, 6.56487e+008, 127, 128, Complete
NVS 5400M, 2200000, 0.00131715, 0.00257162, 0.00388877, 1.67027e+009, 5.65732e+008, 127, 64, Complete
NVS 5400M, 2200000, 0.00252592, 0.00256205, 0.00508797, 8.7097e+008, 4.32393e+008, 127, 32, Complete
NVS 5400M, 2200000, 0.00499859, 0.00243402, 0.00743261, 4.40124e+008, 2.95993e+008, 127, 16, Complete
NVS 5400M, 2200000, 0.00992678, 0.0023783, 0.0123051, 2.21623e+008, 1.78788e+008, 127, 8, Complete
NVS 5400M, 2200000, 0.0196915, 0.0024015, 0.022093, 1.11724e+008, 9.95792e+007, 127, 4, Complete
NVS 5400M, 2200000, 0.00134915, 0.00259357, 0.00394272, 1.63065e+009, 5.5799e+008, 63, 1024, Complete
NVS 5400M, 2200000, 0.000860768, 0.0024017, 0.00326246, 2.55586e+009, 6.74337e+008, 63, 512, Complete
NVS 5400M, 2200000, 0.000738176, 0.00236656, 0.00310474, 2.98032e+009, 7.08595e+008, 63, 256, Complete
NVS 5400M, 2200000, 0.000733472, 0.00248944, 0.00322291, 2.99943e+009, 6.82612e+008, 63, 128, Complete
NVS 5400M, 2200000, 0.00129149, 0.00247619, 0.00376768, 1.70346e+009, 5.83914e+008, 63, 64, Complete
NVS 5400M, 2200000, 0.00251885, 0.0023936, 0.00491245, 8.73415e+008, 4.47842e+008, 63, 32, Complete
NVS 5400M, 2200000, 0.00501379, 0.00259542, 0.00760922, 4.3879e+008, 2.89123e+008, 63, 16, Complete
NVS 5400M, 2200000, 0.00998339, 0.00261066, 0.012594, 2.20366e+008, 1.74686e+008, 63, 8, Complete
NVS 5400M, 2200000, 0.0198263, 0.00252333, 0.0223496, 1.10964e+008, 9.84356e+007, 63, 4, Complete
NVS 5400M, 2200000, 0.00101798, 0.00261357, 0.00363155, 2.16113e+009, 6.05802e+008, 31, 1024, Complete
NVS 5400M, 2200000, 0.000754144, 0.00259728, 0.00335142, 2.91721e+009, 6.56437e+008, 31, 512, Complete
NVS 5400M, 2200000, 0.000673024, 0.00259235, 0.00326538, 3.26883e+009, 6.73736e+008, 31, 256, Complete
NVS 5400M, 2200000, 0.000712992, 0.00260032, 0.00331331, 3.08559e+009, 6.63988e+008, 31, 128, Complete
NVS 5400M, 2200000, 0.00129411, 0.00288026, 0.00417437, 1.70001e+009, 5.27026e+008, 31, 64, Complete
NVS 5400M, 2200000, 0.00254186, 0.00232832, 0.00487018, 8.65509e+008, 4.51729e+008, 31, 32, Complete
NVS 5400M, 2200000, 0.00507901, 0.00268307, 0.00776208, 4.33155e+008, 2.83429e+008, 31, 16, Complete
NVS 5400M, 2200000, 0.0101466, 0.00282672, 0.0129733, 2.16822e+008, 1.69579e+008, 31, 8, Complete
NVS 5400M, 2200000, 0.0201309, 0.00285184, 0.0229828, 1.09284e+008, 9.57238e+007, 31, 4, Complete
NVS 5400M, 2200000, 0.000866528, 0.00282963, 0.00369616, 2.53887e+009, 5.95212e+008, 15, 1024, Complete
NVS 5400M, 2200000, 0.00069408, 0.00285043, 0.00354451, 3.16966e+009, 6.20678e+008, 15, 512, Complete
NVS 5400M, 2200000, 0.000805312, 0.00291408, 0.00371939, 2.73186e+009, 5.91495e+008, 15, 256, Complete
NVS 5400M, 2200000, 0.000718944, 0.0027713, 0.00349024, 3.06004e+009, 6.30329e+008, 15, 128, Complete
NVS 5400M, 2200000, 0.00132374, 0.00238883, 0.00371258, 1.66195e+009, 5.9258e+008, 15, 64, Complete
NVS 5400M, 2200000, 0.00261997, 0.00284931, 0.00546928, 8.39705e+008, 4.02247e+008, 15, 32, Complete
NVS 5400M, 2200000, 0.00497062, 0.0029305, 0.00790112, 4.426e+008, 2.78442e+008, 15, 16, Complete
NVS 5400M, 2200000, 0.00977162, 0.00282867, 0.0126003, 2.25142e+008, 1.74599e+008, 15, 8, Complete
NVS 5400M, 2200000, 0.019529, 0.00265139, 0.0221804, 1.12653e+008, 9.91867e+007, 15, 4, Complete
NVS 5400M, 2200000, 0.00082736, 0.00287898, 0.00370634, 2.65906e+009, 5.93578e+008, 7, 1024, Complete
NVS 5400M, 2200000, 0.00085712, 0.00283846, 0.00369558, 2.56674e+009, 5.95305e+008, 7, 512, Complete
NVS 5400M, 2200000, 0.000768736, 0.00286835, 0.00363709, 2.86184e+009, 6.0488e+008, 7, 256, Complete
NVS 5400M, 2200000, 0.00141616, 0.00283062, 0.00424678, 1.5535e+009, 5.18039e+008, 7, 128, Complete
NVS 5400M, 2200000, 0.00280259, 0.0028967, 0.0056993, 7.84988e+008, 3.86013e+008, 7, 64, Complete
NVS 5400M, 2200000, 0.00559267, 0.00283258, 0.00842525, 3.93372e+008, 2.6112e+008, 7, 32, Complete
NVS 5400M, 2200000, 0.00997344, 0.00282259, 0.012796, 2.20586e+008, 1.71928e+008, 7, 16, Complete
NVS 5400M, 2200000, 0.0194877, 0.00287386, 0.0223616, 1.12892e+008, 9.83831e+007, 7, 8, Complete
NVS 5400M, 2200000, 0.0388394, 0.0028537, 0.0416931, 5.66435e+007, 5.27665e+007, 7, 4, Complete
NVS 5400M, 2200000, 0.000902688, 0.00283379, 0.00373648, 2.43717e+009, 5.88789e+008, 3, 1024, Complete
NVS 5400M, 2200000, 0.000880064, 0.00284538, 0.00372544, 2.49982e+009, 5.90534e+008, 3, 512, Complete
NVS 5400M, 2200000, 0.00164429, 0.00257037, 0.00421466, 1.33797e+009, 5.21988e+008, 3, 256, Complete
NVS 5400M, 2200000, 0.00326518, 0.00291366, 0.00617885, 6.73775e+008, 3.56053e+008, 3, 128, Complete
NVS 5400M, 2200000, 0.00655437, 0.00284115, 0.00939552, 3.35654e+008, 2.34154e+008, 3, 64, Complete
NVS 5400M, 2200000, 0.0130737, 0.00285718, 0.0159309, 1.68276e+008, 1.38096e+008, 3, 32, Complete
NVS 5400M, 2200000, 0.0207762, 0.00284259, 0.0236188, 1.0589e+008, 9.31461e+007, 3, 16, Complete
NVS 5400M, 2200000, 0.0391868, 0.00276745, 0.0419543, 5.61413e+007, 5.2438e+007, 3, 8, Complete
NVS 5400M, 2200000, 0.0568423, 0.00291494, 0.0597572, 3.87036e+007, 3.68156e+007, 3, 4, Complete
NVS 5400M, 2200000, 0.00129072, 0.00284282, 0.00413354, 1.70448e+009, 5.32232e+008, 1, 1024, Complete
NVS 5400M, 2200000, 0.00245315, 0.00285466, 0.00530781, 8.96805e+008, 4.14484e+008, 1, 512, Complete
NVS 5400M, 2200000, 0.00491024, 0.00279648, 0.00770672, 4.48043e+008, 2.85465e+008, 1, 256, Complete
NVS 5400M, 2200000, 0.00977066, 0.00272746, 0.0124981, 2.25164e+008, 1.76027e+008, 1, 128, Complete
NVS 5400M, 2200000, 0.0195718, 0.00281184, 0.0223836, 1.12407e+008, 9.8286e+007, 1, 64, Complete
NVS 5400M, 2200000, 0.0390179, 0.00279164, 0.0418096, 5.63843e+007, 5.26195e+007, 1, 32, Complete
NVS 5400M, 2200000, 0.0562466, 0.00281174, 0.0590583, 3.91135e+007, 3.72513e+007, 1, 16, Complete
NVS 5400M, 2200000, 0.0905383, 0.00276915, 0.0933075, 2.42991e+007, 2.3578e+007, 1, 8, Complete
NVS 5400M, 2200000, 0.158792, 0.00261579, 0.161408, 1.38546e+007, 1.363e+007, 1, 4, Complete
Windows with i5, 2200000, 0.006, 0, 0.006, 3.66667e+008, 3.66667e+008, 1, 1, Complete
NVS 5400M, 900000, 1.38936, 0.00141776, 1.39078, 647778, 647118, 65535, 1024, Complete
NVS 5400M, 900000, 0.565023, 0.00146836, 0.566492, 1.59285e+006, 1.58873e+006, 65535, 512, Complete
NVS 5400M, 900000, 0.262982, 0.00155327, 0.264535, 3.42229e+006, 3.4022e+006, 65535, 256, Complete
NVS 5400M, 900000, 0.124783, 0.00152276, 0.126305, 7.21254e+006, 7.12558e+006, 65535, 128, Complete
NVS 5400M, 900000, 0.0643037, 0.00143446, 0.0657382, 1.39961e+007, 1.36907e+007, 65535, 64, Complete
NVS 5400M, 900000, 0.0533692, 0.00143018, 0.0547994, 1.68637e+007, 1.64235e+007, 65535, 32, Complete
NVS 5400M, 900000, 0.0464819, 0.00141971, 0.0479016, 1.93624e+007, 1.87885e+007, 65535, 16, Complete
NVS 5400M, 900000, 0.0398502, 0.00144419, 0.0412944, 2.25846e+007, 2.17947e+007, 65535, 8, Complete
NVS 5400M, 900000, 0.0343694, 0.00152135, 0.0358907, 2.61861e+007, 2.50761e+007, 65535, 4, Complete
NVS 5400M, 900000, 0.688485, 0.00139469, 0.68988, 1.30722e+006, 1.30458e+006, 32767, 1024, Complete
NVS 5400M, 900000, 0.280114, 0.00159353, 0.281708, 3.21297e+006, 3.1948e+006, 32767, 512, Complete
NVS 5400M, 900000, 0.13064, 0.00152102, 0.132161, 6.88917e+006, 6.80988e+006, 32767, 256, Complete
NVS 5400M, 900000, 0.0620367, 0.00139068, 0.0634274, 1.45075e+007, 1.41895e+007, 32767, 128, Complete
