Device Type, Vector Size, Compute Time (s), Data Transfer Time (s), Total Time (s), Compute Throughput (Flops), Total Throughput (Flops), Number of GPU Blocks, Number of Threads per Block, Completion Status
NVS 5400M, 16000000, 0.00908813, 0.0531032, 0.0621913, 1.76054e+009, 2.57271e+008, 63, 64, Complete
NVS 5400M, 16000000, 0.0180712, 0.0551427, 0.0732139, 8.85385e+008, 2.18538e+008, 63, 32, Complete
NVS 5400M, 16000000, 0.0362053, 0.0525032, 0.0887085, 4.41925e+008, 1.80366e+008, 63, 16, Complete
NVS 5400M, 16000000, 0.0724027, 0.052606, 0.125009, 2.20986e+008, 1.27991e+008, 63, 8, Complete
NVS 5400M, 16000000, 0.144003, 0.0526992, 0.196702, 1.11109e+008, 8.13411e+007, 63, 4, Complete
NVS 5400M, 16000000, 0.00519472, 0.0533038, 0.0584986, 3.08005e+009, 2.73511e+008, 31, 1024, Complete
NVS 5400M, 16000000, 0.00451904, 0.0524979, 0.0570169, 3.54057e+009, 2.80619e+008, 31, 512, Complete
NVS 5400M, 16000000, 0.00443322, 0.0525489, 0.0569821, 3.60912e+009, 2.8079e+008, 31, 256, Complete
NVS 5400M, 16000000, 0.00496979, 0.0518753, 0.0568451, 3.21945e+009, 2.81467e+008, 31, 128, Complete
NVS 5400M, 16000000, 0.00921533, 0.0525429, 0.0617582, 1.73624e+009, 2.59075e+008, 31, 64, Complete
NVS 5400M, 16000000, 0.018292, 0.0525727, 0.0708647, 8.74699e+008, 2.25782e+008, 31, 32, Complete
NVS 5400M, 16000000, 0.036779, 0.0504166, 0.0871956, 4.35031e+008, 1.83496e+008, 31, 16, Complete
NVS 5400M, 16000000, 0.0736402, 0.0525334, 0.126174, 2.17273e+008, 1.26809e+008, 31, 8, Complete
NVS 5400M, 16000000, 0.146259, 0.0530499, 0.199308, 1.09395e+008, 8.02776e+007, 31, 4, Complete
NVS 5400M, 16000000, 0.00517933, 0.0546031, 0.0597825, 3.0892e+009, 2.67637e+008, 15, 1024, Complete
NVS 5400M, 16000000, 0.00454221, 0.0522418, 0.056784, 3.52252e+009, 2.8177e+008, 15, 512, Complete
NVS 5400M, 16000000, 0.00556112, 0.0525079, 0.0580691, 2.87712e+009, 2.75534e+008, 15, 256, Complete
NVS 5400M, 16000000, 0.00510544, 0.05303, 0.0581354, 3.13391e+009, 2.7522e+008, 15, 128, Complete
NVS 5400M, 16000000, 0.00950234, 0.0512716, 0.060774, 1.6838e+009, 2.63271e+008, 15, 64, Complete
NVS 5400M, 16000000, 0.0189294, 0.052312, 0.0712414, 8.45246e+008, 2.24588e+008, 15, 32, Complete
NVS 5400M, 16000000, 0.0360307, 0.0526069, 0.0886376, 4.44066e+008, 1.8051e+008, 15, 16, Complete
NVS 5400M, 16000000, 0.0709277, 0.0527177, 0.123645, 2.25582e+008, 1.29402e+008, 15, 8, Complete
NVS 5400M, 16000000, 0.14184, 0.0530851, 0.194926, 1.12803e+008, 8.20826e+007, 15, 4, Complete
NVS 5400M, 16000000, 0.00545504, 0.053119, 0.058574, 2.93307e+009, 2.73159e+008, 7, 1024, Complete
NVS 5400M, 16000000, 0.00594691, 0.052274, 0.0582209, 2.69047e+009, 2.74815e+008, 7, 512, Complete
NVS 5400M, 16000000, 0.0054505, 0.054079, 0.0595295, 2.93551e+009, 2.68774e+008, 7, 256, Complete
NVS 5400M, 16000000, 0.0101467, 0.0526718, 0.0628185, 1.57687e+009, 2.54702e+008, 7, 128, Complete
NVS 5400M, 16000000, 0.0202319, 0.052678, 0.0729099, 7.9083e+008, 2.19449e+008, 7, 64, Complete
NVS 5400M, 16000000, 0.040545, 0.052513, 0.093058, 3.94623e+008, 1.71936e+008, 7, 32, Complete
NVS 5400M, 16000000, 0.0724059, 0.052643, 0.125049, 2.20976e+008, 1.2795e+008, 7, 16, Complete
NVS 5400M, 16000000, 0.14162, 0.0544913, 0.196111, 1.12978e+008, 8.15863e+007, 7, 8, Complete
NVS 5400M, 16000000, 0.282408, 0.0525106, 0.334919, 5.66556e+007, 4.77728e+007, 7, 4, Complete
NVS 5400M, 16000000, 0.0062479, 0.0523405, 0.0585884, 2.56086e+009, 2.73092e+008, 3, 1024, Complete
NVS 5400M, 16000000, 0.00625114, 0.0526031, 0.0588542, 2.55953e+009, 2.71858e+008, 3, 512, Complete
NVS 5400M, 16000000, 0.0118171, 0.0522566, 0.0640736, 1.35398e+009, 2.49713e+008, 3, 256, Complete
NVS 5400M, 16000000, 0.0236184, 0.0526469, 0.0762653, 6.77438e+008, 2.09794e+008, 3, 128, Complete
NVS 5400M, 16000000, 0.0475267, 0.0525323, 0.100059, 3.36653e+008, 1.59906e+008, 3, 64, Complete
NVS 5400M, 16000000, 0.0949775, 0.0528976, 0.147875, 1.68461e+008, 1.08199e+008, 3, 32, Complete
NVS 5400M, 16000000, 0.150763, 0.054757, 0.20552, 1.06127e+008, 7.78511e+007, 3, 16, Complete
NVS 5400M, 16000000, 0.284511, 0.0522778, 0.336789, 5.62368e+007, 4.75075e+007, 3, 8, Complete
NVS 5400M, 16000000, 0.413297, 0.0525323, 0.465829, 3.87131e+007, 3.43474e+007, 3, 4, Complete
NVS 5400M, 16000000, 0.00921072, 0.0526484, 0.0618591, 1.73711e+009, 2.58652e+008, 1, 1024, Complete
NVS 5400M, 16000000, 0.0177113, 0.052704, 0.0704154, 9.03377e+008, 2.27223e+008, 1, 512, Complete
NVS 5400M, 16000000, 0.0355734, 0.0526291, 0.0882025, 4.49774e+008, 1.81401e+008, 1, 256, Complete
NVS 5400M, 16000000, 0.0709696, 0.0526747, 0.123644, 2.25449e+008, 1.29403e+008, 1, 128, Complete
NVS 5400M, 16000000, 0.142194, 0.0534984, 0.195693, 1.12522e+008, 8.17608e+007, 1, 64, Complete
NVS 5400M, 16000000, 0.283185, 0.0522779, 0.335463, 5.65002e+007, 4.76953e+007, 1, 32, Complete
NVS 5400M, 16000000, 0.408993, 0.0525236, 0.461516, 3.91205e+007, 3.46683e+007, 1, 16, Complete
NVS 5400M, 16000000, 0.6583, 0.0551605, 0.713461, 2.4305e+007, 2.24259e+007, 1, 8, Complete
NVS 5400M, 16000000, 1.15474, 0.0669562, 1.2217, 1.38559e+007, 1.30965e+007, 1, 4, Complete
NVS 5400M, 17600000, 1.39259, 0.05858, 1.45117, 1.26383e+007, 1.21281e+007, 65535, 1024, Complete
NVS 5400M, 17600000, 0.569667, 0.0593171, 0.628984, 3.08952e+007, 2.79816e+007, 65535, 512, Complete
NVS 5400M, 17600000, 0.267261, 0.0578577, 0.325119, 6.58532e+007, 5.41341e+007, 65535, 256, Complete
NVS 5400M, 17600000, 0.128881, 0.0578315, 0.186713, 1.3656e+008, 9.42625e+007, 65535, 128, Complete
NVS 5400M, 17600000, 0.072863, 0.058164, 0.131027, 2.41549e+008, 1.34323e+008, 65535, 64, Complete
NVS 5400M, 17600000, 0.0716639, 0.057556, 0.12922, 2.45591e+008, 1.36202e+008, 65535, 32, Complete
NVS 5400M, 17600000, 0.0758851, 0.05782, 0.133705, 2.3193e+008, 1.31633e+008, 65535, 16, Complete
NVS 5400M, 17600000, 0.0886021, 0.0577422, 0.146344, 1.98641e+008, 1.20264e+008, 65535, 8, Complete
NVS 5400M, 17600000, 0.128883, 0.0576267, 0.18651, 1.36558e+008, 9.43649e+007, 65535, 4, Complete
NVS 5400M, 17600000, 0.693845, 0.0574973, 0.751342, 2.53659e+007, 2.34248e+007, 32767, 1024, Complete
NVS 5400M, 17600000, 0.284524, 0.0577103, 0.342235, 6.18576e+007, 5.14267e+007, 32767, 512, Complete
NVS 5400M, 17600000, 0.134824, 0.0578216, 0.192645, 1.30541e+008, 9.13597e+007, 32767, 256, Complete
NVS 5400M, 17600000, 0.0661296, 0.0578495, 0.123979, 2.66144e+008, 1.41959e+008, 32767, 128, Complete
NVS 5400M, 17600000, 0.0409216, 0.0577798, 0.0987014, 4.30091e+008, 1.78316e+008, 32767, 64, Complete
NVS 5400M, 17600000, 0.0457676, 0.0576972, 0.103465, 3.84551e+008, 1.70106e+008, 32767, 32, Complete
NVS 5400M, 17600000, 0.0534154, 0.0569993, 0.110415, 3.29493e+008, 1.59399e+008, 32767, 16, Complete
NVS 5400M, 17600000, 0.0727903, 0.0579454, 0.130736, 2.41791e+008, 1.34623e+008, 32767, 8, Complete
NVS 5400M, 17600000, 0.107872, 0.0579226, 0.165795, 1.63156e+008, 1.06155e+008, 32767, 4, Complete
NVS 5400M, 17600000, 0.344028, 0.0578882, 0.401916, 5.11586e+007, 4.37902e+007, 16383, 1024, Complete
NVS 5400M, 17600000, 0.142196, 0.0580669, 0.200263, 1.23773e+008, 8.78846e+007, 16383, 512, Complete
NVS 5400M, 17600000, 0.0685557, 0.0561869, 0.124743, 2.56725e+008, 1.41091e+008, 16383, 256, Complete
NVS 5400M, 17600000, 0.0347698, 0.0581363, 0.0929061, 5.06187e+008, 1.89439e+008, 16383, 128, Complete
NVS 5400M, 17600000, 0.0251402, 0.0578027, 0.0829429, 7.00075e+008, 2.12194e+008, 16383, 64, Complete
NVS 5400M, 17600000, 0.0327356, 0.0576311, 0.0903667, 5.37642e+008, 1.94762e+008, 16383, 32, Complete
NVS 5400M, 17600000, 0.0421925, 0.0577201, 0.0999125, 4.17136e+008, 1.76154e+008, 16383, 16, Complete
NVS 5400M, 17600000, 0.0635341, 0.0591061, 0.12264, 2.77017e+008, 1.43509e+008, 16383, 8, Complete
NVS 5400M, 17600000, 0.109137, 0.0578101, 0.166947, 1.61265e+008, 1.05422e+008, 16383, 4, Complete
NVS 5400M, 17600000, 0.169227, 0.057735, 0.226962, 1.04002e+008, 7.7546e+007, 8191, 1024, Complete
NVS 5400M, 17600000, 0.0710875, 0.0578428, 0.12893, 2.47582e+008, 1.36508e+008, 8191, 512, Complete
NVS 5400M, 17600000, 0.0354417, 0.0576557, 0.0930974, 4.9659e+008, 1.89049e+008, 8191, 256, Complete
NVS 5400M, 17600000, 0.0191567, 0.0581516, 0.0773083, 9.18738e+008, 2.2766e+008, 8191, 128, Complete
NVS 5400M, 17600000, 0.0173251, 0.0590069, 0.076332, 1.01587e+009, 2.30572e+008, 8191, 64, Complete
NVS 5400M, 17600000, 0.0262053, 0.0600029, 0.0862082, 6.7162e+008, 2.04157e+008, 8191, 32, Complete
NVS 5400M, 17600000, 0.0446086, 0.0578979, 0.102507, 3.94543e+008, 1.71696e+008, 8191, 16, Complete
NVS 5400M, 17600000, 0.0840311, 0.0577378, 0.141769, 2.09446e+008, 1.24146e+008, 8191, 8, Complete
NVS 5400M, 17600000, 0.162641, 0.0581325, 0.220774, 1.08214e+008, 7.97197e+007, 8191, 4, Complete
NVS 5400M, 17600000, 0.0817197, 0.0576844, 0.139404, 2.1537e+008, 1.26252e+008, 4095, 1024, Complete
NVS 5400M, 17600000, 0.0355075, 0.0576359, 0.0931434, 4.9567e+008, 1.88956e+008, 4095, 512, Complete
NVS 5400M, 17600000, 0.0189121, 0.0578124, 0.0767245, 9.30623e+008, 2.29392e+008, 4095, 256, Complete
NVS 5400M, 17600000, 0.0113785, 0.057849, 0.0692275, 1.54678e+009, 2.54234e+008, 4095, 128, Complete
NVS 5400M, 17600000, 0.0133963, 0.0570829, 0.0704792, 1.3138e+009, 2.49719e+008, 4095, 64, Complete
NVS 5400M, 17600000, 0.0229169, 0.0577054, 0.0806223, 7.67993e+008, 2.18302e+008, 4095, 32, Complete
NVS 5400M, 17600000, 0.0423716, 0.0577806, 0.100152, 4.15373e+008, 1.75733e+008, 4095, 16, Complete
NVS 5400M, 17600000, 0.0817946, 0.0575348, 0.139329, 2.15173e+008, 1.26319e+008, 4095, 8, Complete
NVS 5400M, 17600000, 0.159166, 0.0590817, 0.218248, 1.10576e+008, 8.06424e+007, 4095, 4, Complete
NVS 5400M, 17600000, 0.0379596, 0.0563959, 0.0943554, 4.63651e+008, 1.86529e+008, 2047, 1024, Complete
NVS 5400M, 17600000, 0.0177524, 0.0598612, 0.0776137, 9.91414e+008, 2.26764e+008, 2047, 512, Complete
NVS 5400M, 17600000, 0.0106547, 0.0580486, 0.0687033, 1.65186e+009, 2.56174e+008, 2047, 256, Complete
NVS 5400M, 17600000, 0.00768918, 0.0577711, 0.0654603, 2.28893e+009, 2.68865e+008, 2047, 128, Complete
NVS 5400M, 17600000, 0.0114564, 0.0575966, 0.069053, 1.53626e+009, 2.54877e+008, 2047, 64, Complete
NVS 5400M, 17600000, 0.0212786, 0.0590556, 0.0803342, 8.27122e+008, 2.19085e+008, 2047, 32, Complete
NVS 5400M, 17600000, 0.04104, 0.0578232, 0.0988632, 4.2885e+008, 1.78024e+008, 2047, 16, Complete
NVS 5400M, 17600000, 0.0800481, 0.0605976, 0.140646, 2.19868e+008, 1.25137e+008, 2047, 8, Complete
NVS 5400M, 17600000, 0.157603, 0.0569516, 0.214555, 1.11673e+008, 8.20303e+007, 2047, 4, Complete
NVS 5400M, 17600000, 0.0160765, 0.0576945, 0.073771, 1.09477e+009, 2.38576e+008, 1023, 1024, Complete
NVS 5400M, 17600000, 0.0088863, 0.0577481, 0.0666344, 1.98058e+009, 2.64128e+008, 1023, 512, Complete
NVS 5400M, 17600000, 0.00651763, 0.0600659, 0.0665836, 2.70037e+009, 2.6433e+008, 1023, 256, Complete
NVS 5400M, 17600000, 0.00637981, 0.057081, 0.0634608, 2.7587e+009, 2.77337e+008, 1023, 128, Complete
NVS 5400M, 17600000, 0.0112038, 0.0579124, 0.0691162, 1.57089e+009, 2.54644e+008, 1023, 64, Complete
NVS 5400M, 17600000, 0.0218502, 0.0591268, 0.080977, 8.05486e+008, 2.17346e+008, 1023, 32, Complete
NVS 5400M, 17600000, 0.0426146, 0.057932, 0.100547, 4.13004e+008, 1.75043e+008, 1023, 16, Complete
NVS 5400M, 17600000, 0.0842856, 0.0576406, 0.141926, 2.08814e+008, 1.24008e+008, 1023, 8, Complete
NVS 5400M, 17600000, 0.166747, 0.0577248, 0.224472, 1.05549e+008, 7.84062e+007, 1023, 4, Complete
NVS 5400M, 17600000, 0.0115791, 0.0598817, 0.0714608, 1.51998e+009, 2.46289e+008, 511, 1024, Complete
NVS 5400M, 17600000, 0.00739331, 0.0576697, 0.065063, 2.38053e+009, 2.70507e+008, 511, 512, Complete
NVS 5400M, 17600000, 0.00608326, 0.0554776, 0.0615608, 2.89318e+009, 2.85896e+008, 511, 256, Complete
NVS 5400M, 17600000, 0.0060168, 0.0603231, 0.0663399, 2.92514e+009, 2.653e+008, 511, 128, Complete
NVS 5400M, 17600000, 0.010944, 0.0597747, 0.0707187, 1.60819e+009, 2.48873e+008, 511, 64, Complete
NVS 5400M, 17600000, 0.0213847, 0.0579211, 0.0793059, 8.23017e+008, 2.21926e+008, 511, 32, Complete
NVS 5400M, 17600000, 0.0422428, 0.0577026, 0.0999454, 4.16639e+008, 1.76096e+008, 511, 16, Complete
NVS 5400M, 17600000, 0.08398, 0.0580687, 0.142049, 2.09574e+008, 1.23901e+008, 511, 8, Complete
NVS 5400M, 17600000, 0.166644, 0.0585509, 0.225195, 1.05615e+008, 7.81546e+007, 511, 4, Complete
NVS 5400M, 17600000, 0.0085431, 0.0577375, 0.0662806, 2.06014e+009, 2.65538e+008, 255, 1024, Complete
NVS 5400M, 17600000, 0.00615437, 0.0575174, 0.0636718, 2.85976e+009, 2.76418e+008, 255, 512, Complete
NVS 5400M, 17600000, 0.0055264, 0.0577757, 0.0633021, 3.18471e+009, 2.78032e+008, 255, 256, Complete
NVS 5400M, 17600000, 0.00584829, 0.0605099, 0.0663581, 3.00943e+009, 2.65227e+008, 255, 128, Complete
NVS 5400M, 17600000, 0.0107096, 0.0580074, 0.068717, 1.64339e+009, 2.56123e+008, 255, 64, Complete
NVS 5400M, 17600000, 0.0210377, 0.0575803, 0.078618, 8.36592e+008, 2.23867e+008, 255, 32, Complete
NVS 5400M, 17600000, 0.0420777, 0.0577693, 0.099847, 4.18274e+008, 1.7627e+008, 255, 16, Complete
NVS 5400M, 17600000, 0.0840225, 0.0577515, 0.141774, 2.09468e+008, 1.24141e+008, 255, 8, Complete
NVS 5400M, 17600000, 0.166871, 0.0556227, 0.222494, 1.05471e+008, 7.91033e+007, 255, 4, Complete
NVS 5400M, 17600000, 0.00705216, 0.0576683, 0.0647205, 2.49569e+009, 2.71939e+008, 127, 1024, Complete
NVS 5400M, 17600000, 0.00557309, 0.0576588, 0.0632319, 3.15803e+009, 2.78341e+008, 127, 512, Complete
NVS 5400M, 17600000, 0.00530486, 0.0582179, 0.0635227, 3.31771e+009, 2.77066e+008, 127, 256, Complete
NVS 5400M, 17600000, 0.00575091, 0.0577798, 0.0635307, 3.06038e+009, 2.77031e+008, 127, 128, Complete
NVS 5400M, 17600000, 0.0106627, 0.0577624, 0.0684251, 1.65062e+009, 2.57216e+008, 127, 64, Complete
NVS 5400M, 17600000, 0.021037, 0.0581302, 0.0791672, 8.3662e+008, 2.22314e+008, 127, 32, Complete
NVS 5400M, 17600000, 0.0421306, 0.0579058, 0.100036, 4.17749e+008, 1.75936e+008, 127, 16, Complete
NVS 5400M, 17600000, 0.0841609, 0.0577121, 0.141873, 2.09123e+008, 1.24055e+008, 127, 8, Complete
NVS 5400M, 17600000, 0.167482, 0.0577803, 0.225262, 1.05086e+008, 7.81312e+007, 127, 4, Complete
NVS 5400M, 17600000, 0.00634896, 0.0595884, 0.0659373, 2.77211e+009, 2.6692e+008, 63, 1024, Complete
NVS 5400M, 17600000, 0.00534163, 0.0578116, 0.0631532, 3.29487e+009, 2.78687e+008, 63, 512, Complete
NVS 5400M, 17600000, 0.00539789, 0.06007, 0.0654679, 3.26053e+009, 2.68834e+008, 63, 256, Complete
NVS 5400M, 17600000, 0.00573827, 0.056641, 0.0623793, 3.06713e+009, 2.82145e+008, 63, 128, Complete
NVS 5400M, 17600000, 0.0106727, 0.0581173, 0.06879, 1.64907e+009, 2.55851e+008, 63, 64, Complete
NVS 5400M, 17600000, 0.0211632, 0.0578193, 0.0789825, 8.31634e+008, 2.22834e+008, 63, 32, Complete
NVS 5400M, 17600000, 0.0424029, 0.0578012, 0.100204, 4.15066e+008, 1.75642e+008, 63, 16, Complete
NVS 5400M, 17600000, 0.0848941, 0.057677, 0.142571, 2.07317e+008, 1.23447e+008, 63, 8, Complete
NVS 5400M, 17600000, 0.168787, 0.0579581, 0.226745, 1.04273e+008, 7.76202e+007, 63, 4, Complete
NVS 5400M, 17600000, 0.00608259, 0.0577588, 0.0638414, 2.8935e+009, 2.75683e+008, 31, 1024, Complete
NVS 5400M, 17600000, 0.00545738, 0.0571828, 0.0626402, 3.22499e+009, 2.8097e+008, 31, 512, Complete
NVS 5400M, 17600000, 0.00535546, 0.0578198, 0.0631753, 3.28637e+009, 2.7859e+008, 31, 256, Complete
NVS 5400M, 17600000, 0.00580973, 0.0577327, 0.0635425, 3.0294e+009, 2.7698e+008, 31, 128, Complete
NVS 5400M, 17600000, 0.0108105, 0.058103, 0.0689134, 1.62805e+009, 2.55393e+008, 31, 64, Complete
NVS 5400M, 17600000, 0.0214668, 0.0582591, 0.079726, 8.19869e+008, 2.20756e+008, 31, 32, Complete
NVS 5400M, 17600000, 0.0430508, 0.0577049, 0.100756, 4.08819e+008, 1.7468e+008, 31, 16, Complete
NVS 5400M, 17600000, 0.0862496, 0.0578006, 0.14405, 2.04059e+008, 1.2218e+008, 31, 8, Complete
NVS 5400M, 17600000, 0.171496, 0.0576896, 0.229186, 1.02626e+008, 7.67935e+007, 31, 4, Complete
NVS 5400M, 17600000, 0.00606682, 0.0578684, 0.0639352, 2.90103e+009, 2.75279e+008, 15, 1024, Complete
NVS 5400M, 17600000, 0.00548906, 0.0572738, 0.0627629, 3.20638e+009, 2.80421e+008, 15, 512, Complete
NVS 5400M, 17600000, 0.00668397, 0.0578747, 0.0645587, 2.63317e+009, 2.7262e+008, 15, 256, Complete
NVS 5400M, 17600000, 0.00598176, 0.0577909, 0.0637726, 2.94228e+009, 2.75981e+008, 15, 128, Complete
NVS 5400M, 17600000, 0.0111378, 0.0575552, 0.0686929, 1.58021e+009, 2.56213e+008, 15, 64, Complete
NVS 5400M, 17600000, 0.0221758, 0.05782, 0.0799957, 7.93659e+008, 2.20012e+008, 15, 32, Complete
NVS 5400M, 17600000, 0.0449723, 0.0581071, 0.103079, 3.91352e+008, 1.70742e+008, 15, 16, Complete
NVS 5400M, 17600000, 0.0875706, 0.0578187, 0.145389, 2.00981e+008, 1.21054e+008, 15, 8, Complete
NVS 5400M, 17600000, 0.175156, 0.0577398, 0.232895, 1.00482e+008, 7.55704e+007, 15, 4, Complete
NVS 5400M, 17600000, 0.00674506, 0.0587897, 0.0655348, 2.60932e+009, 2.6856e+008, 7, 1024, Complete
NVS 5400M, 17600000, 0.00773626, 0.0578773, 0.0656135, 2.275e+009, 2.68237e+008, 7, 512, Complete
NVS 5400M, 17600000, 0.00673002, 0.057696, 0.064426, 2.61515e+009, 2.73182e+008, 7, 256, Complete
NVS 5400M, 17600000, 0.0128313, 0.0605681, 0.0733994, 1.37164e+009, 2.39784e+008, 7, 128, Complete
NVS 5400M, 17600000, 0.0252626, 0.0579054, 0.083168, 6.96681e+008, 2.1162e+008, 7, 64, Complete
NVS 5400M, 17600000, 0.0504872, 0.059179, 0.109666, 3.48603e+008, 1.60487e+008, 7, 32, Complete
NVS 5400M, 17600000, 0.0902917, 0.0578059, 0.148098, 1.94924e+008, 1.18841e+008, 7, 16, Complete
NVS 5400M, 17600000, 0.175016, 0.0577218, 0.232738, 1.00562e+008, 7.56216e+007, 7, 8, Complete
NVS 5400M, 17600000, 0.342124, 0.0578838, 0.400008, 5.14433e+007, 4.39991e+007, 7, 4, Complete
NVS 5400M, 17600000, 0.00750646, 0.0576681, 0.0651746, 2.34465e+009, 2.70044e+008, 3, 1024, Complete
NVS 5400M, 17600000, 0.0075199, 0.0578133, 0.0653332, 2.34046e+009, 2.69388e+008, 3, 512, Complete
NVS 5400M, 17600000, 0.0141889, 0.0580198, 0.0722087, 1.24041e+009, 2.43738e+008, 3, 256, Complete
NVS 5400M, 17600000, 0.0282139, 0.0577533, 0.0859671, 6.23807e+008, 2.04729e+008, 3, 128, Complete
NVS 5400M, 17600000, 0.0567749, 0.0560441, 0.112819, 3.09996e+008, 1.56002e+008, 3, 64, Complete
NVS 5400M, 17600000, 0.113615, 0.060044, 0.173659, 1.54909e+008, 1.01348e+008, 3, 32, Complete
NVS 5400M, 17600000, 0.183017, 0.0579321, 0.240949, 9.61659e+007, 7.30445e+007, 3, 16, Complete
NVS 5400M, 17600000, 0.32504, 0.0577146, 0.382754, 5.41472e+007, 4.59825e+007, 3, 8, Complete
NVS 5400M, 17600000, 0.454625, 0.0585697, 0.513195, 3.87132e+007, 3.4295e+007, 3, 4, Complete
NVS 5400M, 17600000, 0.0101253, 0.0577275, 0.0678528, 1.73822e+009, 2.59385e+008, 1, 1024, Complete
NVS 5400M, 17600000, 0.0194759, 0.0585934, 0.0780693, 9.03681e+008, 2.25441e+008, 1, 512, Complete
NVS 5400M, 17600000, 0.0391368, 0.0578204, 0.0969573, 4.49704e+008, 1.81523e+008, 1, 256, Complete
NVS 5400M, 17600000, 0.0780776, 0.0576723, 0.13575, 2.25417e+008, 1.2965e+008, 1, 128, Complete
NVS 5400M, 17600000, 0.15643, 0.0595563, 0.215986, 1.1251e+008, 8.14867e+007, 1, 64, Complete
NVS 5400M, 17600000, 0.311414, 0.0577525, 0.369167, 5.65163e+007, 4.76749e+007, 1, 32, Complete
NVS 5400M, 17600000, 0.449715, 0.058288, 0.508003, 3.91359e+007, 3.46455e+007, 1, 16, Complete
NVS 5400M, 17600000, 0.723739, 0.058013, 0.781752, 2.43182e+007, 2.25135e+007, 1, 8, Complete
NVS 5400M, 17600000, 1.2702, 0.0584797, 1.32868, 1.38561e+007, 1.32462e+007, 1, 4, Complete
Windows with i5, 16000000, 2.24e-006, 0, 2.24e-006, 7.14286e+012, 7.14286e+012, 1, 1, Complete
NVS 5400M, 13500000, 1.39164, 0.0444016, 1.43604, 9.70078e+006, 9.40084e+006, 65535, 1024, Complete
NVS 5400M, 13500000, 0.567969, 0.0444725, 0.612441, 2.37689e+007, 2.20429e+007, 65535, 512, Complete
NVS 5400M, 13500000, 0.266216, 0.0456433, 0.31186, 5.07106e+007, 4.32887e+007, 65535, 256, Complete
NVS 5400M, 13500000, 0.127872, 0.043799, 0.171671, 1.05575e+008, 7.8639e+007, 65535, 128, Complete
NVS 5400M, 13500000, 0.0707055, 0.0443666, 0.115072, 1.90933e+008, 1.17318e+008, 65535, 64, Complete
NVS 5400M, 13500000, 0.0671745, 0.0433126, 0.110487, 2.00969e+008, 1.22186e+008, 65535, 32, Complete
NVS 5400M, 13500000, 0.0682856, 0.0445807, 0.112866, 1.97699e+008, 1.19611e+008, 65535, 16, Complete
NVS 5400M, 13500000, 0.0764761, 0.0444603, 0.120936, 1.76526e+008, 1.11629e+008, 65535, 8, Complete
NVS 5400M, 13500000, 0.106014, 0.0444567, 0.150471, 1.27342e+008, 8.97185e+007, 65535, 4, Complete
NVS 5400M, 13500000, 0.692871, 0.0444695, 0.737341, 1.94841e+007, 1.8309e+007, 32767, 1024, Complete
NVS 5400M, 13500000, 0.283486, 0.0446117, 0.328097, 4.76214e+007, 4.11463e+007, 32767, 512, Complete
NVS 5400M, 13500000, 0.133814, 0.0447249, 0.178539, 1.00886e+008, 7.56139e+007, 32767, 256, Complete
NVS 5400M, 13500000, 0.0651264, 0.0450853, 0.110212, 2.07289e+008, 1.22492e+008, 32767, 128, Complete
NVS 5400M, 13500000, 0.0387112, 0.0458364, 0.0845476, 3.48737e+008, 1.59673e+008, 32767, 64, Complete
NVS 5400M, 13500000, 0.0408136, 0.0446953, 0.0855089, 3.30772e+008, 1.57878e+008, 32767, 32, Complete
NVS 5400M, 13500000, 0.0460371, 0.0444421, 0.0904791, 2.93242e+008, 1.49206e+008, 32767, 16, Complete
NVS 5400M, 13500000, 0.0588451, 0.0425736, 0.101419, 2.29416e+008, 1.33112e+008, 32767, 8, Complete
NVS 5400M, 13500000, 0.0829607, 0.0448166, 0.127777, 1.62728e+008, 1.05653e+008, 32767, 4, Complete
NVS 5400M, 13500000, 0.342707, 0.0448631, 0.387571, 3.93922e+007, 3.48324e+007, 16383, 1024, Complete
NVS 5400M, 13500000, 0.141277, 0.0444034, 0.18568, 9.55572e+007, 7.27057e+007, 16383, 512, Complete
NVS 5400M, 13500000, 0.067538, 0.0443608, 0.111899, 1.99888e+008, 1.20645e+008, 16383, 256, Complete
NVS 5400M, 13500000, 0.0337493, 0.0444662, 0.0782155, 4.00009e+008, 1.726e+008, 16383, 128, Complete
NVS 5400M, 13500000, 0.0228085, 0.044509, 0.0673175, 5.91883e+008, 2.00542e+008, 16383, 64, Complete
NVS 5400M, 13500000, 0.0280651, 0.0459313, 0.0739964, 4.81024e+008, 1.82441e+008, 16383, 32, Complete
NVS 5400M, 13500000, 0.034915, 0.0437926, 0.0787077, 3.86653e+008, 1.71521e+008, 16383, 16, Complete
NVS 5400M, 13500000, 0.05077, 0.0445385, 0.0953084, 2.65905e+008, 1.41645e+008, 16383, 8, Complete
NVS 5400M, 13500000, 0.0835304, 0.0443691, 0.1279, 1.61618e+008, 1.05552e+008, 16383, 4, Complete
NVS 5400M, 13500000, 0.167909, 0.044707, 0.212616, 8.04005e+007, 6.34946e+007, 8191, 1024, Complete
NVS 5400M, 13500000, 0.0700272, 0.0455772, 0.115604, 1.92782e+008, 1.16778e+008, 8191, 512, Complete
NVS 5400M, 13500000, 0.0344638, 0.0443517, 0.0788156, 3.91715e+008, 1.71286e+008, 8191, 256, Complete
NVS 5400M, 13500000, 0.0180975, 0.0455117, 0.0636092, 7.45961e+008, 2.12234e+008, 8191, 128, Complete
